id,class_id,sentence,partition,labels,lang
5668,TDependencyQueries,will return a mooseoutgoingqueryresult containing the famixaccess associations having afamixmethod or its children as source,0,example,PHARO
5669,TDependencyQueries,afamixclass querylocal #in with famixinheritance.,0,example,PHARO
5670,TDependencyQueries,will return a mooseincomingqueryresult containing the famixinheritance associations having afamixclass as target,0,example,PHARO
5671,TDependencyQueries,afamixmethod querylocal #out with famixaccess.,0,example,PHARO
5672,TDependencyQueries,will return a mooseoutgoingqueryresult containing the famixaccess associations having afamixmethod as source,0,example,PHARO
5673,TDependencyQueries,afamixclass queryall #in.,0,example,PHARO
5674,TDependencyQueries,will return a mooseincomingqueryresult containing the famixassociation having afamixclass or its children as target,0,example,PHARO
5675,TDependencyQueries,afamixmethod queryall #out.,0,example,PHARO
5676,TDependencyQueries,will return a mooseoutgoingqueryresult containing the famixassociation having afamixmethod or its children as source,0,example,PHARO
5677,TDependencyQueries,afamixclass queryalllocal #in.,0,example,PHARO
5678,TDependencyQueries,will return a mooseincomingqueryresult containing the famixassociation having afamixclass as target,0,example,PHARO
5679,TDependencyQueries,afamixmethod queryalllocal #out.,0,example,PHARO
5680,TDependencyQueries,will return a mooseoutgoingqueryresult containing the famixassociation having afamixmethod as source,0,example,PHARO
5681,FameOppositeClassNotExistRule,check if the opposite class declared in a pragma #mseproperty type opposite is defined.,0,responsibilities,PHARO
5682,TOODependencyQueries,a toodependencyqueries defines a vocabulary to compute dependencies of object oriented entities.,0,responsibilities,PHARO
5683,FAMIXAnnotationTypeGroup,famixannotationtypegroup is a moosegroup containing only famix enities of type famixannotationtype.,0,intent;responsibilities,PHARO
5684,FamixGenerator,g,0,example,PHARO
5685,FamixGenerator,g famixgenerator new.,0,example,PHARO
5686,FamixGenerator,g generatewithoutcleaning.,0,example,PHARO
5687,FamixGenerator,famixcompatibilitygenerator resetmetamodel.,0,example,PHARO
5688,FamixJavaEntity,file argouml 034^mse asfilereference readstream.,0,example,PHARO
5689,FamixJavaEntity,dictionary dictionary newfrom,0,example,PHARO
5690,FamixJavaEntity,famixjavaentity withallsubclasses collect c,0,example,PHARO
5691,FamixJavaEntity,cn c name withoutprefix #famixjava.,0,example,PHARO
5692,FamixJavaEntity,famix.,0,example,PHARO
5693,FamixJavaEntity,", cn famixjava entities.",0,example,PHARO
5694,FamixJavaEntity,", cn .",0,example,PHARO
5695,FamixJavaEntity,dictionary at famix^javasourcelanguage put famixjava entities^sourcelanguage .,0,example,PHARO
5696,FamixJavaEntity,repo moosemodel importfrom file withmetamodel famixjavagenerator metamodel translationdictionary dictionary.,0,example,PHARO
5697,FamixJavaEntity,model moosemodel new.,0,example,PHARO
5698,FamixJavaEntity,model silentlyaddall repo elements.,0,example,PHARO
5699,FamixJavaEntity,model entitystorage forruntime.,0,example,PHARO
5700,FamixJavaEntity,model.,0,example,PHARO
5701,FAMIXNamespaceGroup,famixnamespacegroup is a moosegroup containing only famix enities of type famixnamespace.,0,classreferences;collaborators;intent;responsibilities,PHARO
5702,FamixTDereferencedInvocation,represents an invocation which function is contained in a pointer.,0,intent,PHARO
5703,FamixTPackage,"famixpackage represents a package in the source language, meaning that it provides a means to group entities without any baring on lexical scoping.",0,classreferences;intent;responsibilities,PHARO
5704,FamixTParameterType,parametertype represents the symbolic type used in parameterizable classes.,0,intent,PHARO
5705,FamixTParameterType,this is a famixtype.,0,intent,PHARO
5706,FamixTParameterType,example,0,example,PHARO
5707,FamixTParameterType,"public class aclass a,b,c",0,example,PHARO
5708,FamixTParameterType,where aclass is a parameterizableclass.,0,example,PHARO
5709,FamixTParameterType,"a, b and c are parametertype of aclass.",0,example,PHARO
5710,FamixTTrait,famixtrait models a trait as it can be found in pharo or php.,0,collaborators;responsibilities,PHARO
5711,FMFutureProperty,description,0,intent,PHARO
5712,FMFutureProperty,i represent a property of the object currently been imported while it is not yet imported.,0,intent;responsibilities,PHARO
5713,FMFutureProperty,i will be useful until all my values are resolved.,0,responsibilities,PHARO
5714,FMFutureProperty,each time a value is resolved i ll check if i can be resolved.,0,responsibilities,PHARO
5715,FMFutureProperty,"in that case, i ll push my values in real property.",0,responsibilities,PHARO
5716,FMModel,description,0,intent,PHARO
5717,FMModel,i am a model used in the scope of fame.,0,example;intent,PHARO
5718,FMModel,i contains real instances of a class representing a concept in the current metamodel.,0,responsibilities,PHARO
5719,FMModel,this class is described by an entity of my meta model.,0,collaborators,PHARO
5720,FMModel,i have a meta model containing descriptions of my content.,0,collaborators;example;intent,PHARO
5721,FMModel,a fmmodel has a fmmetamodel as meta model which has a fmmetametamodel has metamodel.,0,classreferences;collaborators,PHARO
5722,FMModel,a fmmetamodel containing instances of fm3elements describing famixstclass.,0,classreferences,PHARO
5723,FMModel,public api and key messages,0,keymessages,PHARO
5724,FMModel,#metadescriptionon allows one to get the meta description of an element.,0,intent;keymessages,PHARO
5725,FMModel,examples,0,example,PHARO
5726,FMModel,model fmmodel withmetamodel fmmetamodel fromstring fmheinekenexample metamodelmse .,0,classreferences,PHARO
5727,FMModel,metamodel afmmetamodel the meta model describing my entities.,0,classreferences;example,PHARO
5728,FMMSEPrinter,description,0,intent,PHARO
5729,FMMSEPrinter,i am responsible of printing the mse format markup during a model export.,0,intent,PHARO
5730,FMMSEPrinter,examples,0,example,PHARO
5731,FMMSEPrinter,printer,0,example,PHARO
5732,FMMSEPrinter,printer fmmseprinter onstring.,0,example,PHARO
5733,FMMSEPrinter,fmmetametamodel default exportwithprinter printer.,0,example,PHARO
5734,FMMSEPrinter,printer stream contents,0,example,PHARO
5735,FMOne,description,0,intent,PHARO
5736,FMOne,i am a relation slot representing a property containing only one element.,0,intent,PHARO
5737,FMOne,examples,0,example,PHARO
5738,FMOne,trait named #famixtmethod,0,example,PHARO
5739,FMOne,slots #parenttype fmone type #famixtwithmethods opposite #methods,0,example,PHARO
5740,FMOne,package famix traits method,0,example,PHARO
5741,FMRelationSlot,description,0,intent,PHARO
5742,FMRelationSlot,i am an abstract slot used to declare fame properties for a class.,0,intent;responsibilities,PHARO
5743,FmxMBPrintVisitor,i m a visitor for instances of #famixmetamodelgenerator and subclasses.,0,intent,PHARO
5744,FmxMBPrintVisitor,"i just visit each node in the builder, and print it on the transcript.",0,responsibilities,PHARO
5745,FmxMBPrintVisitor,see fmxmbvisitor to see how to use me.,0,classreferences,PHARO
5746,KGBForMetricsTestResource,i am a test resource building a famixstmodel with some of kgb packages used for metrics tests.,0,classreferences;collaborators;intent;responsibilities,PHARO
5747,LANInterface,lan interface comments for testing purposes.,0,intent;responsibilities,PHARO
5748,MalBreadthFirstSearchPath,breadth first search bfs is an algorithm for traversing or searching tree or graph data structures.,0,intent;responsibilities,PHARO
5749,MalBreadthFirstSearchPath,"it starts at the tree root or some arbitrary node of a graph, sometimes referred to as a search key and explores the neighbor nodes first, before moving to the next level neighbours.",0,responsibilities,PHARO
5750,MalDendrogramNode,this class is part of hapax.,0,collaborators;intent,PHARO
5751,MalDendrogramNode,"hapax is distributed under bsd license, see package comment.",0,collaborators;intent,PHARO
5752,PPSea,afterwaterparser,0,keymessages,PHARO
5753,PPSea,xxxxx,1,keymessages,PHARO
5754,PPSea,awp,0,keymessages,PHARO
5755,PPSea,xxxxx,1,keymessages,PHARO
5756,PPSea,beforewaterparser,0,keymessages,PHARO
5757,PPSea,xxxxx,1,keymessages,PHARO
5758,PPSea,bwp,0,keymessages,PHARO
5759,PPSea,xxxxx,1,keymessages,PHARO
5760,PPSea,context,0,keymessages,PHARO
5761,PPSea,xxxxx,1,keymessages,PHARO
5762,PPSea,island,0,keymessages,PHARO
5763,PPSea,xxxxx,1,keymessages,PHARO
5764,PPXPathFilter,i m a node filter.,0,intent,PHARO
5765,PPXPathFilter,a xpath node applies me to filter xml elements.,1,responsibilities,PHARO
5766,PPDebugParser,a ppdebugparser is a parser that traces all the progress and returns special object that can be browsed to see how the parsing advanced over a time.,0,intent;responsibilities,PHARO
5767,PPDebugParser,used by adding enabledebug before parsing.,1,collaborators,PHARO
5768,PPDebugParser,root result of root parser,0,keymessages,PHARO
5769,PPDebugParser,root,1,keymessages,PHARO
5770,PPDebugParser,xxxxx,0,keymessages,PHARO
5771,PPInfo,a ppinfo represent the informations around a parsing result and also contain this result.,1,intent,PHARO
5772,PPInfo,it is usefull to get parsing evaluation and stream position.,0,responsibilities,PHARO
5773,PPLiteralParser,abstract literal parser that parses some kind of literal type to be specified by subclasses .,1,collaborators;intent,PHARO
5774,PPNonEmptyParser,"i return failure, if the delegate parser did not consumed any input.",0,responsibilities,PHARO
5775,PPParserReplaceRule,"ppparserreplacerule replaces a matched grammar with another grammar, which may include patterns from the matching grammar.",0,responsibilities,PHARO
5776,PPPluggableParser,a pluggable parser that passes the parser stream into a block.,0,intent;responsibilities,PHARO
5777,PPPluggableParser,this enables users to perform manual parsing or to embed other parser frameworks into petitparser.,0,classreferences;collaborators;responsibilities,PHARO
5778,PPRelativePositionStream,a pprelativepositionstream is a specialized stream to get the relative position according to another stream.,0,intent;responsibilities,PHARO
5779,PPScriptingTest,these are some simple demo scripts of parser combinators for the compiler construction course.,0,intent,PHARO
5780,PPSea,a ppisland allows for imprecise parsing.,0,keymessages;responsibilities,PHARO
5781,PPSea,one can create it on a parser p by calling p island eg,0,keymessages;responsibilities,PHARO
5782,PPSea,"p x, a island, y accepts following inputs",0,example;keymessages,PHARO
5783,PPSea,x^^^^^a..,0,example,PHARO
5784,PPSea,.,0,example,PHARO
5785,PPSea,b,0,example,PHARO
5786,PPSea,xab,0,example,PHARO
5787,PPSea,yet fails on,0,example,PHARO
5788,PPSea,x^^^^a..,0,example,PHARO
5789,PPSea,c,0,example,PHARO
5790,PPSea,xb,0,example,PHARO
5791,PPSea,xac,0,example,PHARO
5792,PPSea,x^^b..,0,example,PHARO
5793,PPSea,a^^^^b,0,example,PHARO
5794,PPSea,the input represented by dots is called water and water can appear before and after the island.,0,example;keymessages,PHARO
5795,PPSea,"use it, if you don t want to define all the grammar rules and you want to skip something.",0,example,PHARO
5796,PPSea,"i am still an experiment, but if you know how to improve me, please contact jan kurs at kurs@iam^unibe.ch",0,example,PHARO
5797,PPSea,afterwaterparser object,0,keymessages,PHARO
5798,PPSea,awp object,0,keymessages,PHARO
5799,PPSea,beforewaterparser object,0,keymessages,PHARO
5800,PPSea,bwp object,0,keymessages,PHARO
5801,PPSea,context object,0,keymessages,PHARO
5802,PPSea,island object,0,keymessages,PHARO
5803,PRFootnote,"i am a footnote, you can create me with",0,intent,PHARO
5804,PRFootnote,noted astring,1,example,PHARO
5805,PRFootnote,it create a footnote with note specified in parameter.,0,responsibilities,PHARO
5806,PRHeadingLevelOffsetTransformer,convert from the level of a pillar heading to the level of heading in the exported document.,1,responsibilities,PHARO
5807,PRHeadingLevelOffsetTransformer,"for example, a headingleveloffset of 3 converts a 1st level pillar heading to an h4 in html.",0,example,PHARO
